Item,WordA,WordB,OverallFreq,RelFreq,Sentence,first_word_index,alpha_order,BinomFreq,Binomial,Word1,Word2,group,Asked_about_first_or_second
392,facts,figures,183738,0.9783877042,Lauren needed to get her figures and facts straight before her business plan presentation.,6,0,3971.000006,figures and facts,figures,facts,1,2
393,faith,life,44519,0.696242054,He wanted to write a book about life and faith using many personal stories.,8,0,13523,life and faith,life,faith,1,1
395,fall,rise,746325,0.02994807892,I've gotten particularly ill due to the rise and fall of the waves out at sea.,8,0,723974,rise and fall,rise,fall,1,2
396,fall,winter,174361,0.9865795677,In the months during winter and fall students tend to feel a bit sadder due to the cold and gloomy weather.,5,0,2339.999996,winter and fall,winter,fall,1,1
397,family,neighborhood,17862,0.8362445415,She loved her neighborhood and family so she was sad about leaving for college.,4,0,2925,neighborhood and family,neighborhood,family,1,2
399,father,mother,1590868,0.601676569,"Because Stephanie was grounded, her mother and father would not permit her to go out with her friends.",6,0,633680,mother and father,mother,father,1,1
400,father,son,486090,0.9679236355,Eric enjoys going to the movies with his son and father so much that he decided to make it a weekly tradition for them.,9,0,15592.00002,son and father,son,father,1,2
404,feet,hands,574548,0.117742991,The child's hands and feet were numb from playing in the snow.,3,0,506899,hands and feet,hands,feet,1,1
405,feet,legs,194658,0.3892981537,The soccer player injured their legs and feet during a very intense game.,6,0,118878,legs and feet,legs,feet,1,2
406,female,male,1742846,0.07364792988,The dog breeder has male and female puppies coming up for sale soon.,5,0,1614489,male and female,male,female,1,1
415,flesh,skin,27576,0.3535320569,Cory explained the difference between skin and flesh to his little brother.,6,0,17827,skin and flesh,skin,flesh,1,2
416,flowers,herbs,27473,0.4178648127,Dan grew herbs and flowers in his own backyard.,3,0,15993,herbs and flowers,herbs,flowers,1,1
417,flowers,plants,78739,0.3853871652,All of the plants and flowers in the Arboretum made it a popular spot for walks.,4,0,48394,plants and flowers,plants,flowers,1,2
418,fog,mist,15420,0.5708819715,All of the mist and fog made Terry want to stay inside the house all day.,4,0,6616.999999,mist and fog,mist,fog,1,1
425,friends,relations,83205,0.6741301604,Ciara had many relations and friends so she was rarely lonely.,4,0,27114,relations and friends,relations,friends,1,2
428,fun,games,54491,0.9751885632,Sally promised that there would be games and fun at her birthday party.,7,0,1352.000003,games and fun,games,fun,1,1
430,gas,oil,1040905,0.0854477594,"Sam had just bought a new car and didn't know the difference between oil and gas, so she ruined her car.",14,0,951962,oil and gas,oil,gas,1,2
431,gentlemen,ladies,501922,0.09135283968,The hostess in the venue lead the ladies and gentlemen to their respective tables at the wedding banquet.,8,0,456070,ladies and gentlemen,ladies,gentlemen,1,1
432,gin,tonic,36799,0.998124949,"After a long day of work, he had a tonic and gin to unwind and celebrate the weekend.",10,0,69.00000175,tonic and gin,tonic,gin,1,2
433,glass,steel,41200,0.4629126214,The architect wanted the building to have a lot of steel and glass to make it look sleek and modern.,11,0,22128,steel and glass,steel,glass,1,1
434,god,man,501367,0.8238296497,The friends had a discussion about the relationship between man and god after school last week.,10,0,88326.00002,man and god,man,god,1,2
435,goods,services,1553253,0.9925981151,The village people would not trade services and goods for money because they don't use currency.,7,0,11496.99993,services and goods,services,goods,1,1
436,gratitude,joy,30564,0.2809841644,David felt joy and gratitude when his kids made him breakfast in bed.,3,0,21976,joy and gratitude,joy,gratitude,1,2
437,groups,individuals,441733,0.2521455268,Differentiating between individuals and groups became increasingly difficult as the crowd grew larger.,3,0,330352,individuals and groups,individuals,groups,1,1
438,guidance,information,32507,0.1762697265,She got a lot of information and guidance from her older sister about the college admissions process.,6,0,26777,information and guidance,information,guidance,1,2
440,hair,skin,93412,0.3866847942,The doctor recommended skin and hair supplements to some of her patients.,4,0,57291,skin and hair,skin,hair,1,1
442,head,shoulders,252972,0.9552124346,The doctor looked at Ashley's shoulders and head because she said that both were bothering her.,6,0,11329.99999,shoulders and head,shoulders,head,1,2
445,hearing,sight,79594,0.1376611302,His grandma lost her sight and hearing so she needed to live in a nursing home.,5,0,68637,sight and hearing,sight,hearing,1,1
446,heart,mind,433049,0.4663144355,It took a long time for Sarah's mind and heart to recover after her husband died.,8,0,231112,mind and heart,mind,heart,1,2
447,heir,son,137375,0.003210191083,The king's son and heir went missing after the battle.,3,0,136934,son and heir,son,heir,1,1
448,help,understanding,10362,0.5557807373,She appreciated Claire's understanding and help when it came to teaching John how to ride a bike.,4,0,4603,understanding and help,understanding,help,1,2
450,honey,milk,113327,0.05635903183,Jack's mother gave him milk and honey in order to calm him after a nightmare.,5,0,106940,milk and honey,milk,honey,1,1
451,horses,wagons,28583,0.725501172,"Instead of a car, they used wagons and horses to move their belongings to a new town.",7,0,7846.000001,wagons and horses,wagons,horses,1,2
452,houses,shops,33872,0.6144307983,"The town is pretty small, so the shops and houses are really close to each other.",8,0,13060,shops and houses,shops,houses,1,1
453,humility,pride,12307,0.3033233119,It is hard to have both pride and humility when one is rich and famous.,7,0,8574,pride and humility,pride,humility,1,2
454,husband,wife,1075512,0.9745981449,Because the wife and husband didn't love each other anymore they pondered going their separate ways.,3,0,27319.99998,wife and husband,wife,husband,1,1
455,husbands,wives,272233,0.8956555598,The counselor met with many wives and husbands throughout his long career.,6,0,28405.99999,wives and husbands,wives,husbands,1,2
457,ice,water,54953,0.5168962568,The kids went all over town to find water and ice since their air conditioner was broken.,9,0,26548,water and ice,water,ice,1,1
459,inclination,time,10476,0.02520045819,Samuel had the time and inclination to help his little brother with his homework.,4,0,10212,time and inclination,time,inclination,1,2
462,information,material,17241,0.4884867467,Fred lacked the material and information to work on the project.,4,0,8819,material and information,material,information,1,1
464,iron,wood,29016,0.2993176179,The company purchased wood and iron for their latest construction project.,4,0,20331,wood and iron,wood,iron,1,2
465,jacket,trousers,18202,0.7891989891,Ted needed to iron his trousers and jacket before his big meeting.,6,0,3837,trousers and jacket,trousers,jacket,1,1
466,jams,jellies,24827,0.8031981311,Jake started making jellies and jams with all the fruit he was growing in his garden.,4,0,4885.999999,jellies and jams,jellies,jams,1,2
468,joy,pleasure,28376,0.6589018889,Tucking yourself into bed provides a great sense of pleasure and joy at the end of a long day.,10,0,9679.000001,pleasure and joy,pleasure,joy,1,1
471,labor,money,17606,0.4503578326,The amount of money and labor required to keep the farm was not worth it to Mark.,4,0,9676.999999,money and labor,money,labor,1,2
472,land,sea,413757,0.6887617611,They had to travel across sea and land to get to their final destination.,6,0,128777,sea and land,sea,land,1,1
473,landings,takeoffs,17024,0.2288533835,Christian enjoyed watching the takeoffs and landings of the planes at the airport.,5,0,13128,takeoffs and landings,takeoffs,landings,1,2
475,lecturer,writer,15994,0.3650118795,She was both a writer and lecturer but wanted to be an actor instead.,5,0,10156,writer and lecturer,writer,lecturer,1,1
483,location,size,104236,0.3134041982,The couple told the realtor that size and location are the most important criteria for picking a house.,7,0,71568,size and location,size,location,1,2
484,machinery,power,11022,0.2724550898,She didn't think they had enough power and machinery to fulfill the large bulk order.,7,0,8019,power and machinery,power,machinery,1,1
485,magazines,newspapers,378784,0.2997988299,Anna has written articles for many newspapers and magazines throughout her career as a journalist.,7,0,265225,newspapers and magazines,newspapers,magazines,1,2
486,magic,superstition,11125,0.6986067416,He thinks superstition and magic are definitely not real.,3,0,3353,superstition and magic,superstition,magic,1,1
488,man,nature,178124,0.7225921268,Harry wanted to talk about how nature and man interact in today's society.,7,0,49413.00001,nature and man,nature,man,1,2
489,man,wife,213993,0.9976774941,I learned that the wife and man got married after dating for 5 years.,5,0,497.0000051,wife and man,wife,man,1,1
490,man,woman,731849,0.9605779334,He noticed that both the woman and man had green sneakers on.,6,0,28851.00002,woman and man,woman,man,1,2
492,meaning,origin,30841,0.154956065,Michael was confused about both the origin and meaning of the folk tale he had just heard.,7,0,26062,origin and meaning,origin,meaning,1,1
493,men,officers,457386,0.09059962482,Nicole's history textbook listed an estimate of the number of officers and men who died during the civil war.,11,0,415947,officers and men,officers,men,1,2
494,men,women,7628255,0.9064281412,The guard instructed the women and men to form an orderly line.,5,0,713789.9998,women and men,women,men,1,1
496,minerals,vitamins,179421,0.1422241544,The human body needs both vitamins and minerals in order to continue functioning properly.,6,0,153903,vitamins and minerals,vitamins,minerals,1,2
498,money,time,572131,0.1033696828,The amount of time and money required to fix up the old car made it quite the project.,4,0,512990,time and money,time,money,1,1
500,moon,sun,322714,0.08936085822,Rebecca got a sun and moon tattooed on her left arm.,4,0,293876,sun and moon,sun,moon,1,2
506,muscles,nerves,55557,0.4155551956,Allison felt like her nerves and muscles were on fire after running a marathon.,5,0,32470,nerves and muscles,nerves,muscles,1,1
507,names,numbers,48724,0.8205401855,The host asked for both the numbers and names of the people who wanted to make reservations.,7,0,8744.000002,numbers and names,numbers,names,1,2
508,nature,size,38101,0.3056350227,Sometimes it is hard to figure out the size and nature of a problem just from reading about it in the news.,9,0,26456,size and nature,size,nature,1,1
512,north,south,1532336,0.9390120705,The family moved south and north a couple of times before deciding on their current home.,4,0,93453.99994,south and north,south,north,1,2
514,nose,throat,101711,0.9214834187,Springtime allergies make my throat and nose a lot more irritated than the rest of the year.,5,0,7986.000001,throat and nose,throat,nose,1,1
515,novelist,poet,43417,0.3425156045,Lydia is a successful poet and novelist and is praised for her writing style.,5,0,28546,poet and novelist,poet,novelist,1,2
516,novels,stories,70893,0.4949854005,The famous author had published many stories and novels over the past twenty years.,7,0,35802,stories and novels,stories,novels,1,1
518,pad,pencil,35363,0.7996210729,Antonio brought his pencil and pad to sketch the statues in the park.,4,0,7085.999999,pencil and pad,pencil,pad,1,2
520,pain,shame,14173,0.6648557116,Todd felt shame and pain when he talked about his divorce.,3,0,4749.999999,shame and pain,shame,pain,1,1
521,paper,pen,86400,0.2285416667,"Even though most people use computers, I prefer to use pen and paper to take my notes in class.",11,0,66654,pen and paper,pen,paper,1,2
524,piano,violin,90587,0.2238731827,Alex loved to play the violin and piano so they took lessons for both instruments.,6,0,70307,violin and piano,violin,piano,1,1
529,politics,religion,162465,0.3520696765,The strangers wanted to avoid discussing religion and politics to avoid starting an argument.,7,0,105266,religion and politics,religion,politics,1,2
531,pressure,temperature,449437,0.362246544,He learned about the relationship between temperature and pressure in his science class.,7,0,286630,temperature and pressure,temperature,pressure,1,1
534,radio,television,651263,0.744326025,Tania wanted to work in both television and radio and couldn't decide which she liked more.,7,0,166511,television and radio,television,radio,1,2
537,rock,roll,248992,0.9972047295,He said he was ready to roll and rock after getting off of work.,7,0,695.9999923,roll and rock,roll,rock,1,1
539,shoes,socks,64752,0.7621540647,"When it rains, your socks and shoes become more of a nuisance than something to protect your feet.",5,0,15401,socks and shoes,socks,shoes,1,2
540,shower,tub,17557,0.179130831,Lilly wanted to install a tub and shower into her new bathroom.,6,0,14412,tub and shower,tub,shower,1,1
541,sidewalks,streets,29202,0.1999178138,All of the streets and sidewalks were so busy that Mike decided not to leave his house.,4,0,23364,streets and sidewalks,streets,sidewalks,1,2
543,son,wife,118681,0.05184486144,Roman lives with his wife and son in an apartment downtown.,5,0,112528,wife and son,wife,son,1,1
545,spring,summer,381701,0.9901414982,Maddy said that summer and spring are her favorite seasons.,4,0,3762.999996,summer and spring,summer,spring,1,2
551,turns,twists,126594,0.06704899126,The movie had many different twists and turns that left the audience on the edge of their seats.,6,0,118106,twists and turns,twists,turns,1,1
552,vinegar,water,20603,0.6980051449,Nicole needed water and vinegar for the recipe she was trying out.,3,0,6222,water and vinegar,water,vinegar,1,2
553,wisdom,wit,43515,0.09359990808,Clare believed she gained a lot of wit and wisdom throughout her time in college.,8,0,39442,wit and wisdom,wit,wisdom,1,1
555,linen,silk,9625,0.4578701299,Betthany put her silk and linen shirts into the wash and they all shrank.,4,0,5218,silk and linen,silk,linen,1,2
559,brain,intelligence,5151,0.7553873034,The committee admired the applicant's intelligence and brain so much that they decided to award her the prize.,6,0,1260,intelligence and brain,intelligence,brain,1,1
561,completeness,unity,4700,0.2319148936,I often feel a sense of unity and completeness after completing a tedious group project.,7,0,3610,unity and completeness,unity,completeness,1,2
563,depth,force,4062,0.6159527326,The newspaper reported on the force and depth of the earthquake that had surprised the city the night before.,6,0,1560,force and depth,force,depth,1,1
564,hours,miles,3820,0.4136125654,It takes many miles and hours to drive between Los Angeles and Santa Barbara.,4,0,2240,miles and hours,miles,hours,1,2
565,movements,speech,3639,0.611431712,Natalie studied the speech and movements of young children in her development psychology class.,4,0,1414,speech and movements,speech,movements,1,1
568,happiness,laughter,3072,0.4137369792,"When you are with the one you love, laughter and happiness should be common occurences.",9,0,1801,laughter and happiness,laughter,happiness,1,2
569,diagrams,sketches,2961,0.391421817,The architect had many sketches and diagrams to show her client.,5,0,1802,sketches and diagrams,sketches,diagrams,1,1
570,pail,shovel,2855,0.8217162872,Cassie's parents packed the shovel and pail in order to be able to build sand castles at the beach.,5,0,509,shovel and pail,shovel,pail,1,2
574,bouquets,wreaths,2269,0.3759365359,"At certain times of year, wreaths and bouquets are often gifted to neighbors as tokens of appreciation.",6,0,1416,wreaths and bouquets,wreaths,bouquets,1,1
575,beech,elm,1837,0.6075122482,"During the spring, elm and beech trees can to cause some people severe allergies.",4,0,721.0000001,elm and beech,elm,beech,1,2
577,devotion,effort,1231,0.3103168156,The intern was praised for her effort and devotion after the big event went off without a hitch.,7,0,849,effort and devotion,effort,devotion,1,1
578,alibis,excuses,1103,0.5494106981,The student was always full of excuses and alibis for why she didn't come to class.,7,0,497,excuses and alibis,excuses,alibis,1,2
580,integrity,unity,9540,0.2538784067,India thought that there was a lack of unity and integrity amongst her friend group.,9,0,7118,unity and integrity,unity,integrity,1,1
581,flowers,hearts,9516,0.05023118958,Craig drew hearts and flowers on the card he was making for his mom.,3,0,9038,hearts and flowers,hearts,flowers,1,2
582,grapefruit,oranges,7753,0.1898619889,Kyle liked to keep oranges and grapefruit in a bowl on his kitchen counter.,5,0,6281,oranges and grapefruit,oranges,grapefruit,1,1
583,Kingston,Montreal,7177,0.3650550369,Christian wanted to visit Montreal and Kingston while on vaction in Canada.,5,0,4557,Montreal and Kingston,Montreal,Kingston,1,2
585,doctors,fathers,5235,0.1266475645,There were many fathers and doctors in the same room.,4,0,4572,fathers and doctors,fathers,doctors,1,1
592,receivers,senders,9936,0.03834541063,Both the senders and receivers of the letters visited the post office often.,3,0,9555,senders and receivers,senders,receivers,1,2
593,authority,force,9915,0.3295007564,They said that Richard's force and authority made him effective at his job.,5,0,6648,force and authority,force,authority,1,1
595,bacon,coffee,9230,0.515276273,Sara found out that coffee and bacon was a combination she did not like.,5,0,4474,coffee and bacon,coffee,bacon,1,2
601,hardships,trials,8611,0.3377075833,They dealt with many trials and hardships with the product they were trying to launch.,5,0,5703,trials and hardships,trials,hardships,1,1
603,neighborhood,school,8377,0.3782977199,The fantastic school and neighborhood made the price of the house extremely high.,3,0,5208,school and neighborhood,school,neighborhood,1,2
604,irony,satire,8231,0.5875349289,The comedian used a lot of satire and irony in their show last night.,7,0,3395,satire and irony,satire,irony,1,1
605,kitchen,pantry,8200,0.787195122,They wanted to renovate the pantry and kitchen before the renters moved in.,6,0,1745,pantry and kitchen,pantry,kitchen,1,2
608,snow,water,7559,0.5365789126,"Carl loves being around water and snow, so he does not want to go to the desert for vacation.",5,0,3503,water and snow,water,snow,1,1
610,bombers,missiles,7505,0.3881412392,"During the war, the missiles and bombers caused a lot of destruction.",5,0,4592,missiles and bombers,missiles,bombers,1,2
613,laborers,servants,7407,0.4468745781,The wealthy family had a budget for servants and laborers to work at their estate.,8,0,4097,servants and laborers,servants,laborers,1,1
616,paris,washington,7309,0.5300314681,Connor spent his summer in washington and paris even though he wanted to travel to China.,6,0,3435,washington and paris,washington,paris,1,2
617,arm,back,7257,0.581369712,Maddy injured her back and arm during her basketball game last week.,4,0,3038,back and arm,back,arm,1,1
618,emotion,meaning,7218,0.5685785536,The singer put a lot of meaning and emotion into all of the songs they wrote.,7,0,3114,meaning and emotion,meaning,emotion,1,2
619,bushes,vines,7099,0.5011973517,All of the vines and bushes in the backyard made Mandy very happy.,4,0,3541,vines and bushes,vines,bushes,1,1
620,authority,independence,6920,0.511849711,"Victor wanted more independence and authority, so he worked towards a promotion.",4,0,3378,independence and authority,independence,authority,1,2
623,generalists,specialists,6474,0.5384615385,Martin wanted to talk with both specialists and generalists before making his decision.,7,0,2988,specialists and generalists,specialists,generalists,1,1
625,excitement,fatigue,6150,0.4469918699,He felt both fatigue and excitement when spending the day at an amusement park.,4,0,3401,fatigue and excitement,fatigue,excitement,1,2
627,individualism,socialism,6126,0.6549134835,Nate discussed socialism and individualism with his friend in the coffee shop.,3,0,2114,socialism and individualism,socialism,individualism,1,1
629,brow,cheeks,5773,0.4488134419,Veronica wanted to buy some new makeup products to highlight her cheeks and brow for when she goes out.,12,0,3182,cheeks and brow,cheeks,brow,1,2
632,20s,30s,5667,1,Amy said she enjoyed her 30s and 20s because she was able to travel the world.,6,0,0,30s and 20s,30s,20s,1,1
635,dentist,doctor,5556,0.1479481641,He had doctor and dentist appointments back to back on Thursday.,3,0,4734,doctor and dentist,doctor,dentist,1,2
636,bourbon,water,5555,0.9843384338,All the bar had to drink was water and bourbon so they decided to try another place.,8,0,87.00000024,water and bourbon,water,bourbon,1,1
637,cuts,wounds,5438,0.7767561604,Max had many wounds and cuts after falling off his bike.,4,0,1214,wounds and cuts,wounds,cuts,1,2
640,initials,names,5373,0.2739624046,Gloria wrote down both the names and initials of the people she wanted to invite to her wedding.,6,0,3901,names and initials,names,initials,1,1
644,bitterness,disappointment,5200,0.6032692308,Kim felt a lot of disappointment and bitterness when she learned that she didn't get into her dream school.,6,0,2063,disappointment and bitterness,disappointment,bitterness,1,2
647,body,breath,5098,0.4882306787,"Both his breath and body smelled, which made him embarassed.",3,0,2609,breath and body,breath,body,1,1
649,hotels,pensions,4962,0.9068923821,The company spent quite a lot of money on pensions and hotels throughout their years of business.,10,0,462,pensions and hotels,pensions,hotels,1,2
654,pies,puddings,4565,0.582694414,The baseball team had a bake sale with puddings and pies to raise money for new uniforms.,9,0,1905,puddings and pies,puddings,pies,1,1
655,eloquence,force,4562,0.2781674704,He admires his sister for the force and eloquence she has when dealing with difficult situations.,7,0,3293,force and eloquence,force,eloquence,1,2
662,determination,faith,4173,0.2602444285,It took faith and determination to get where she is today.,3,0,3087,faith and determination,faith,determination,1,1
666,background,interest,4132,0.6195546951,He thought that Eduardo's interest and background in cooking would make him perfect for the personal chef role.,5,0,1572,interest and background,interest,background,1,2
667,glass,rubber,4071,0.6082043724,Trisha made a statue out of rubber and glass for her friend's birthday.,7,0,1595,rubber and glass,rubber,glass,1,1
668,color,scent,4058,0.680137999,Both the scent and color of the flowers made Terry happy.,3,0,1298,scent and color,scent,color,1,2
671,activities,places,3873,0.2876323264,The many places and activities available to Ronnie meant that he was never bored.,3,0,2759,places and activities,places,activities,1,1
672,elegance,purity,3859,0.3239181135,Her mom thought the dress exuded purity and elegance but Lauren did not agree.,7,0,2609,purity and elegance,purity,elegance,1,2
674,power,trade,3824,0.5515167364,The country's lack of trade and power caused many financial problems.,5,0,1715,trade and power,trade,power,1,1
675,games,races,3815,0.5588466579,All of the races and games kept Troy very entertained.,4,0,1683,races and games,races,games,1,2
676,evenings,sundays,3744,0.8218482906,Carlos spends his sundays and evenings doing his favorite activities.,4,0,667,sundays and evenings,sundays,evenings,1,1
679,leather,paper,3714,0.4604200323,He needed to get some paper and leather for his latest art project.,6,0,2004,paper and leather,paper,leather,1,2
680,anguish,rage,3683,0.3670920445,She felt rage and anguish after learning that her dog had died.,3,0,2331,rage and anguish,rage,anguish,1,1
691,detection,removal,3333,1,Victoria went to her dermatologist for removal and detection of her potentially cancerous moles.,7,0,0,removal and detection,removal,detection,1,2
696,technology,time,3171,0.179123305,Marissa thinks it will take a lot of time and technology for humans to be able to live on Mars.,9,0,2603,time and technology,time,technology,1,1
698,muskets,swords,3049,0.4014430961,Soldiers used to use swords and muskets when they fought in battles.,5,0,1825,swords and muskets,swords,muskets,1,2
699,character,wisdom,3043,0.5133092343,His mom's wisdom and character made her someone he would go to for advice.,3,0,1481,wisdom and character,wisdom,character,1,1
700,azaleas,camellias,3020,0.6006622517,He bought his wife a bouquet of camellias and azaleas for Mother's Day this year.,8,0,1206,camellias and azaleas,camellias,azaleas,1,2
704,cliches,stereotypes,2899,0.5950327699,The movie had a lot of stereotypes and cliches but it was still one of Kim's favorites.,7,0,1174,stereotypes and cliches,stereotypes,cliches,1,1
706,shirt,waistcoat,2852,0.4831697055,They needed to buy a new waistcoat and shirt for the upcoming event.,7,0,1474,waistcoat and shirt,waistcoat,shirt,1,2
708,stucco,wood,2813,0.3458940633,The builders used wood and stucco to decorate the house's exterior.,4,0,1840,wood and stucco,wood,stucco,1,1
709,activities,character,2796,0.2138769671,They questioned her character and activities for no good reason.,4,0,2198,character and activities,character,activities,1,2
711,fulfillment,pleasure,2775,0.2064864865,Her job gave her pleasure and fulfillment along with a satisfactory salary.,5,0,2202,pleasure and fulfillment,pleasure,fulfillment,1,1
714,despair,futility,2723,0.3657730444,Clara felt futility and despair after being fired from her new job.,3,0,1727,futility and despair,futility,despair,1,2
715,ash,maple,2666,0.432108027,Hank saw many maple and ash trees while on his hike.,4,0,1514,maple and ash,maple,ash,1,1
716,beauty,inspiration,2617,0.8223156286,Bridget wrote blog posts centered around inspiration and beauty in her spare time.,7,0,465,inspiration and beauty,inspiration,beauty,1,2
718,liquids,powders,2530,0.4328063241,The factory used many different powders and liquids to make its products.,6,0,1435,powders and liquids,powders,liquids,1,1
723,church,graveyard,2319,0.9620526089,The couple found out that the graveyard and church are right behind their new house.,7,0,87.99999996,graveyard and church,graveyard,church,1,2
725,powers,processes,2242,0.768956289,They lacked the necessary processes and powers to finish the job.,5,0,518.0000001,processes and powers,processes,powers,1,1
726,machinery,tractors,2213,0.4830546769,"He sold tractors and machinery for a living, but he wanted to open a bakery.",3,0,1144,tractors and machinery,tractors,machinery,1,2
728,clay,wax,2206,0.5213055304,"Jackie loved doing different crafts, so she had a lot of wax and clay readily available to her.",12,0,1056,wax and clay,wax,clay,1,1
730,grace,modesty,2152,0.5873605948,Chloe's grandma said that modesty and grace are qualities a person should have.,5,0,888,modesty and grace,modesty,grace,1,2
731,brains,talent,2145,0.6904428904,Georgina had both the talent and brains to be successful at her job.,5,0,664.0000001,talent and brains,talent,brains,1,1
732,comedy,humor,2098,0.4127740705,Ricky was confused about the difference between humor and comedy until he looked it up online.,8,0,1232,humor and comedy,humor,comedy,1,2
735,attention,civility,2048,0.3920898438,Jane's mom said the lack of civility and attention made her very disappointed.,7,0,1245,civility and attention,civility,attention,1,1
740,hallucinations,visions,1974,0.273556231,The man experienced visions and hallucinations when he was severely dehydrated.,4,0,1434,visions and hallucinations,visions,hallucinations,1,2
741,commands,statements,1897,0.4048497628,The employees didn't listen to the statements and commands of the rude boss.,7,0,1129,statements and commands,statements,commands,1,1
744,fragrance,taste,1816,0.4559471366,"She wanted to like the smoothie, but the taste and fragrance made her feel sick.",9,0,987.9999999,taste and fragrance,taste,fragrance,1,2
746,bacteria,insects,1765,0.4549575071,Xander was afraid of insects and bacteria so he spent most of his time inside his house.,5,0,962,insects and bacteria,insects,bacteria,1,1
748,facts,techniques,1703,0.9013505578,She wanted to discuss different techniques and facts with her new boss.,6,0,168.0000001,techniques and facts,techniques,facts,1,2
749,anger,spite,1672,0.5633971292,George felt spite and anger towards his ex-best friend.,3,0,730,spite and anger,spite,anger,1,1
750,money,numbers,1671,0.3674446439,Tom liked numbers and money so he decided to become an accountant.,3,0,1057,numbers and money,numbers,money,1,2
752,abolition,emancipation,1599,0.8711694809,They learned about emancipation and abolition in their history class.,4,0,206,emancipation and abolition,emancipation,abolition,1,1
753,nationalism,sovereignty,1597,0.500313087,He wrote a paper on sovereignty and nationalism for his political science class.,6,0,798.0000001,sovereignty and nationalism,sovereignty,nationalism,1,2
756,background,intelligence,1562,0.685659411,Nolan had the intelligence and background to be a great teacher.,4,0,491,intelligence and background,intelligence,background,1,1
757,battle,bloodshed,1555,0.8688102894,The soldiers blamed the bloodshed and battle on many different politicians.,5,0,204,bloodshed and battle,bloodshed,battle,1,2
759,back,behind,1511,0.8067504964,She washed the baby's behind and back in the bath tub before putting him to bed.,5,0,291.9999999,behind and back,behind,back,1,1
760,apprehension,terror,1482,0.3798920378,Nora felt terror and apprehension about leaving everyone she knows to move to the other side of the world.,3,0,919,terror and apprehension,terror,apprehension,1,2
763,archaeologists,geologists,1469,0.431586113,They consulted geologists and archaeologists for the documentary they were making.,3,0,835,geologists and archaeologists,geologists,archaeologists,1,1
767,personnel,ships,1386,0.1673881674,The company needed ships and personnel to carry out all the work they had to do.,4,0,1154,ships and personnel,ships,personnel,1,2
769,secrecy,stealth,1319,0.3851402578,The spy used stealth and secrecy to carry out his job assignments.,4,0,811,stealth and secrecy,stealth,secrecy,1,1
770,soldiers,subjects,1315,0.5330798479,He talked with both the subjects and soldiers about what to do next.,6,0,614,subjects and soldiers,subjects,soldiers,1,2
773,searching,yearning,1193,0.2774518022,It took a lot of yearning and searching to figure out what she wanted to do.,6,0,862,yearning and searching,yearning,searching,1,1
775,flight,terror,1152,0.2977430556,Marissa argued that the words terror and flight go together because she hates flying.,6,0,808.9999999,terror and flight,terror,flight,1,2
776,gaiety,spirit,1148,0.3911149826,He admired her spirit and gaiety and enjoyed spending time with her.,4,0,699,spirit and gaiety,spirit,gaiety,1,1
778,liberalism,progress,1123,0.6562778272,He discussed the connection between progress and liberalism with his friends who are political science majors.,6,0,386.0000001,progress and liberalism,progress,liberalism,1,2
779,blame,hate,1113,0.6612758311,She felt hate and blame because of the poor decision she made.,3,0,377,hate and blame,hate,blame,1,1
781,intonation,phrasing,1097,0.3947128532,Millie liked the phrasing and intonation that her teacher used when she spoke.,4,0,664,phrasing and intonation,phrasing,intonation,1,2
783,commercialism,materialism,1074,0.5121042831,All of the materialism and commercialism in society makes Evan want to live off the grid.,4,0,524,materialism and commercialism,materialism,commercialism,1,1
785,foreboding,gloom,1057,0.1362346263,There was a sense of gloom and foreboding that made Carrie feel anxious.,6,0,913,gloom and foreboding,gloom,foreboding,1,2
